,Task,Granularity,Complexity,Trial,Individual,Performance
3405,Easy-to-hard,3,3,2,Conservative ,0.994114
3406,Easy-to-hard,3,3,3,Open,1.0
3407,Easy-to-hard,3,3,3,Conservative ,0.9760220000000001
3408,Easy-to-hard,3,3,4,Open,1.0
3409,Easy-to-hard,3,3,4,Conservative ,0.9853360000000001
3410,Easy-to-hard,3,3,5,Open,1.0
3411,Easy-to-hard,3,3,5,Conservative ,0.9759300000000001
3412,Easy-to-hard,3,3,6,Open,1.0
3413,Easy-to-hard,3,3,6,Conservative ,0.975784
3414,Easy-to-hard,3,3,7,Open,1.0
3415,Easy-to-hard,3,3,7,Conservative ,0.9758460000000001
3416,Easy-to-hard,3,3,8,Open,1.0
3417,Easy-to-hard,3,3,8,Conservative ,0.9760480000000001
3418,Easy-to-hard,3,3,9,Open,1.0
3419,Easy-to-hard,3,3,9,Conservative ,0.9780880000000001
3420,Easy-to-hard,3,4,0,Open,1.0
3421,Easy-to-hard,3,4,0,Conservative ,0.9616980000000005
3422,Easy-to-hard,3,4,1,Open,1.0
3423,Easy-to-hard,3,4,1,Conservative ,0.9621300000000005
3424,Easy-to-hard,3,4,2,Open,1.0
3425,Easy-to-hard,3,4,2,Conservative ,0.9683640000000004
3426,Easy-to-hard,3,4,3,Open,1.0
3427,Easy-to-hard,3,4,3,Conservative ,0.9619960000000003
3428,Easy-to-hard,3,4,4,Open,1.0
3429,Easy-to-hard,3,4,4,Conservative ,0.9696620000000006
3430,Easy-to-hard,3,4,5,Open,1.0
3431,Easy-to-hard,3,4,5,Conservative ,0.9619060000000005
3432,Easy-to-hard,3,4,6,Open,1.0
3433,Easy-to-hard,3,4,6,Conservative ,0.9617440000000005
3434,Easy-to-hard,3,4,7,Open,1.0
3435,Easy-to-hard,3,4,7,Conservative ,0.9619280000000004
3436,Easy-to-hard,3,4,8,Open,1.0
3437,Easy-to-hard,3,4,8,Conservative ,0.9630320000000004
3438,Easy-to-hard,3,4,9,Open,1.0
3439,Easy-to-hard,3,4,9,Conservative ,0.9616980000000005
3440,Easy-to-hard,3,5,0,Open,1.0
3441,Easy-to-hard,3,5,0,Conservative ,0.9231160000000004
3442,Easy-to-hard,3,5,1,Open,1.0
3443,Easy-to-hard,3,5,1,Conservative ,0.9186280000000004
3444,Easy-to-hard,3,5,2,Open,1.0
3445,Easy-to-hard,3,5,2,Conservative ,0.8973440000000003
3446,Easy-to-hard,3,5,3,Open,1.0
3447,Easy-to-hard,3,5,3,Conservative ,0.9166960000000003
3448,Easy-to-hard,3,5,4,Open,1.0
3449,Easy-to-hard,3,5,4,Conservative ,0.9185280000000003
3450,Easy-to-hard,3,5,5,Open,1.0
3451,Easy-to-hard,3,5,5,Conservative ,0.9179640000000003
3452,Easy-to-hard,3,5,6,Open,1.0
3453,Easy-to-hard,3,5,6,Conservative ,0.9252940000000003
3454,Easy-to-hard,3,5,7,Open,1.0
3455,Easy-to-hard,3,5,7,Conservative ,0.9450520000000003
3456,Easy-to-hard,3,5,8,Open,1.0
3457,Easy-to-hard,3,5,8,Conservative ,0.9186300000000004
3458,Easy-to-hard,3,5,9,Open,1.0
3459,Easy-to-hard,3,5,9,Conservative ,0.9204300000000005
3460,Easy-to-hard,3,6,0,Open,1.0
3461,Easy-to-hard,3,6,0,Conservative ,0.8142199999999998
3462,Easy-to-hard,3,6,1,Open,1.0
3463,Easy-to-hard,3,6,1,Conservative ,0.8037819999999999
3464,Easy-to-hard,3,6,2,Open,1.0
3465,Easy-to-hard,3,6,2,Conservative ,0.8196739999999997
3466,Easy-to-hard,3,6,3,Open,1.0
3467,Easy-to-hard,3,6,3,Conservative ,0.811246
3468,Easy-to-hard,3,6,4,Open,1.0
3469,Easy-to-hard,3,6,4,Conservative ,0.8141499999999999
3470,Easy-to-hard,3,6,5,Open,1.0
3471,Easy-to-hard,3,6,5,Conservative ,0.81027
3472,Easy-to-hard,3,6,6,Open,1.0
3473,Easy-to-hard,3,6,6,Conservative ,0.8084479999999999
3474,Easy-to-hard,3,6,7,Open,1.0
3475,Easy-to-hard,3,6,7,Conservative ,0.8083659999999998
3476,Easy-to-hard,3,6,8,Open,1.0
3477,Easy-to-hard,3,6,8,Conservative ,0.8135859999999998
3478,Easy-to-hard,3,6,9,Open,1.0
3479,Easy-to-hard,3,6,9,Conservative ,0.8090339999999999
3480,Easy-to-hard,3,7,0,Open,1.0
3481,Easy-to-hard,3,7,0,Conservative ,0.5148539999999997
3482,Easy-to-hard,3,7,1,Open,1.0
3483,Easy-to-hard,3,7,1,Conservative ,0.5855759999999997
3484,Easy-to-hard,3,7,2,Open,1.0
3485,Easy-to-hard,3,7,2,Conservative ,0.5444819999999996
3486,Easy-to-hard,3,7,3,Open,1.0
3487,Easy-to-hard,3,7,3,Conservative ,0.5794979999999996
3488,Easy-to-hard,3,7,4,Open,1.0
3489,Easy-to-hard,3,7,4,Conservative ,0.5983859999999996
3490,Easy-to-hard,3,7,5,Open,1.0
3491,Easy-to-hard,3,7,5,Conservative ,0.5992679999999997
3492,Easy-to-hard,3,7,6,Open,1.0
3493,Easy-to-hard,3,7,6,Conservative ,0.6277119999999996
3494,Easy-to-hard,3,7,7,Open,1.0
3495,Easy-to-hard,3,7,7,Conservative ,0.6465999999999998
3496,Easy-to-hard,3,7,8,Open,1.0
3497,Easy-to-hard,3,7,8,Conservative ,0.5914279999999997
3498,Easy-to-hard,3,7,9,Open,1.0
3499,Easy-to-hard,3,7,9,Conservative ,0.5688499999999995
3500,Easy-to-hard,3,8,0,Open,1.0
3501,Easy-to-hard,3,8,0,Conservative ,0.5183300000000001
3502,Easy-to-hard,3,8,1,Open,1.0
3503,Easy-to-hard,3,8,1,Conservative ,0.503294
3504,Easy-to-hard,3,8,2,Open,1.0
3505,Easy-to-hard,3,8,2,Conservative ,0.489566
3506,Easy-to-hard,3,8,3,Open,1.0
3507,Easy-to-hard,3,8,3,Conservative ,0.465968
3508,Easy-to-hard,3,8,4,Open,1.0
3509,Easy-to-hard,3,8,4,Conservative ,0.5590020000000001
3510,Easy-to-hard,3,8,5,Open,1.0
3511,Easy-to-hard,3,8,5,Conservative ,0.5202500000000001
3512,Easy-to-hard,3,8,6,Open,1.0
3513,Easy-to-hard,3,8,6,Conservative ,0.34490599999999993
3514,Easy-to-hard,3,8,7,Open,1.0
3515,Easy-to-hard,3,8,7,Conservative ,0.506266
3516,Easy-to-hard,3,8,8,Open,1.0
3517,Easy-to-hard,3,8,8,Conservative ,0.454082
3518,Easy-to-hard,3,8,9,Open,1.0
3519,Easy-to-hard,3,8,9,Conservative ,0.49652999999999997
3520,Easy-to-hard,3,9,0,Open,1.0
3521,Easy-to-hard,3,9,0,Conservative ,0.8566699999999998
3522,Easy-to-hard,3,9,1,Open,1.0
3523,Easy-to-hard,3,9,1,Conservative ,0.834748
3524,Easy-to-hard,3,9,2,Open,1.0
3525,Easy-to-hard,3,9,2,Conservative ,0.8588780000000001
3526,Easy-to-hard,3,9,3,Open,1.0
3527,Easy-to-hard,3,9,3,Conservative ,0.8533220000000001
3528,Easy-to-hard,3,9,4,Open,1.0
3529,Easy-to-hard,3,9,4,Conservative ,0.8786600000000001
3530,Easy-to-hard,3,9,5,Open,1.0
3531,Easy-to-hard,3,9,5,Conservative ,0.8194940000000002
3532,Easy-to-hard,3,9,6,Open,1.0
3533,Easy-to-hard,3,9,6,Conservative ,0.5559400000000001
3534,Easy-to-hard,3,9,7,Open,1.0
3535,Easy-to-hard,3,9,7,Conservative ,0.8558279999999999
3536,Easy-to-hard,3,9,8,Open,1.0
3537,Easy-to-hard,3,9,8,Conservative ,0.716588
3538,Easy-to-hard,3,9,9,Open,1.0
3539,Easy-to-hard,3,9,9,Conservative ,0.8332979999999999
3540,Easy-to-hard,3,10,0,Open,1.0
3541,Easy-to-hard,3,10,0,Conservative ,0.9414260000000002
3542,Easy-to-hard,3,10,1,Open,1.0
3543,Easy-to-hard,3,10,1,Conservative ,0.9595360000000003
3544,Easy-to-hard,3,10,2,Open,1.0
3545,Easy-to-hard,3,10,2,Conservative ,0.9436080000000001
3546,Easy-to-hard,3,10,3,Open,1.0
3547,Easy-to-hard,3,10,3,Conservative ,0.9410580000000002
3548,Easy-to-hard,3,10,4,Open,1.0
3549,Easy-to-hard,3,10,4,Conservative ,0.9410580000000002
3550,Easy-to-hard,3,10,5,Open,1.0
3551,Easy-to-hard,3,10,5,Conservative ,0.9414360000000002
3552,Easy-to-hard,3,10,6,Open,1.0
3553,Easy-to-hard,3,10,6,Conservative ,0.9425320000000003
3554,Easy-to-hard,3,10,7,Open,1.0
3555,Easy-to-hard,3,10,7,Conservative ,0.9429720000000001
3556,Easy-to-hard,3,10,8,Open,1.0
3557,Easy-to-hard,3,10,8,Conservative ,0.9550600000000001
3558,Easy-to-hard,3,10,9,Open,1.0
3559,Easy-to-hard,3,10,9,Conservative ,0.9494400000000002
3560,Easy-to-hard,3,11,0,Open,1.0
3561,Easy-to-hard,3,11,0,Conservative ,0.877788
3562,Easy-to-hard,3,11,1,Open,1.0
3563,Easy-to-hard,3,11,1,Conservative ,0.8707680000000002
3564,Easy-to-hard,3,11,2,Open,1.0
3565,Easy-to-hard,3,11,2,Conservative ,0.8654700000000001
3566,Easy-to-hard,3,11,3,Open,1.0
3567,Easy-to-hard,3,11,3,Conservative ,0.8673280000000002
3568,Easy-to-hard,3,11,4,Open,1.0
3569,Easy-to-hard,3,11,4,Conservative ,0.8252479999999998
3570,Easy-to-hard,3,11,5,Open,1.0
3571,Easy-to-hard,3,11,5,Conservative ,0.8700880000000001
3572,Easy-to-hard,3,11,6,Open,1.0
3573,Easy-to-hard,3,11,6,Conservative ,0.8658760000000001
3574,Easy-to-hard,3,11,7,Open,1.0
3575,Easy-to-hard,3,11,7,Conservative ,0.8706119999999999
3576,Easy-to-hard,3,11,8,Open,1.0
3577,Easy-to-hard,3,11,8,Conservative ,0.865618
3578,Easy-to-hard,3,11,9,Open,1.0
3579,Easy-to-hard,3,11,9,Conservative ,0.8838760000000001
3580,Easy-to-hard,3,12,0,Open,1.0
3581,Easy-to-hard,3,12,0,Conservative ,0.6978559999999994
3582,Easy-to-hard,3,12,1,Open,1.0
3583,Easy-to-hard,3,12,1,Conservative ,0.7010159999999995
3584,Easy-to-hard,3,12,2,Open,1.0
3585,Easy-to-hard,3,12,2,Conservative ,0.6928299999999993
3586,Easy-to-hard,3,12,3,Open,1.0
3587,Easy-to-hard,3,12,3,Conservative ,0.6836719999999992
3588,Easy-to-hard,3,12,4,Open,1.0
3589,Easy-to-hard,3,12,4,Conservative ,0.6848719999999991
3590,Easy-to-hard,3,12,5,Open,1.0
3591,Easy-to-hard,3,12,5,Conservative ,0.6770919999999993
3592,Easy-to-hard,3,12,6,Open,1.0
3593,Easy-to-hard,3,12,6,Conservative ,0.6964719999999994
3594,Easy-to-hard,3,12,7,Open,1.0
3595,Easy-to-hard,3,12,7,Conservative ,0.6815459999999993
3596,Easy-to-hard,3,12,8,Open,1.0
3597,Easy-to-hard,3,12,8,Conservative ,0.6702739999999993
3598,Easy-to-hard,3,12,9,Open,1.0
3599,Easy-to-hard,3,12,9,Conservative ,0.6934539999999992
3600,Easy-to-hard,3,13,0,Open,1.0
3601,Easy-to-hard,3,13,0,Conservative ,0.46820399999999973
3602,Easy-to-hard,3,13,1,Open,1.0
3603,Easy-to-hard,3,13,1,Conservative ,0.3544019999999998
3604,Easy-to-hard,3,13,2,Open,1.0
3605,Easy-to-hard,3,13,2,Conservative ,0.4042339999999997
3606,Easy-to-hard,3,13,3,Open,1.0
3607,Easy-to-hard,3,13,3,Conservative ,0.4909739999999998
3608,Easy-to-hard,3,13,4,Open,1.0
3609,Easy-to-hard,3,13,4,Conservative ,0.34043999999999996
3610,Easy-to-hard,3,13,5,Open,1.0
3611,Easy-to-hard,3,13,5,Conservative ,0.4666279999999998
3612,Easy-to-hard,3,13,6,Open,1.0
3613,Easy-to-hard,3,13,6,Conservative ,0.4858679999999997
3614,Easy-to-hard,3,13,7,Open,1.0
3615,Easy-to-hard,3,13,7,Conservative ,0.3809519999999999
3616,Easy-to-hard,3,13,8,Open,1.0
3617,Easy-to-hard,3,13,8,Conservative ,0.44650599999999985
3618,Easy-to-hard,3,13,9,Open,1.0
3619,Easy-to-hard,3,13,9,Conservative ,0.42999999999999977
3620,Easy-to-hard,3,14,0,Open,1.0
3621,Easy-to-hard,3,14,0,Conservative ,0.695062
3622,Easy-to-hard,3,14,1,Open,1.0
3623,Easy-to-hard,3,14,1,Conservative ,0.677144
3624,Easy-to-hard,3,14,2,Open,1.0
3625,Easy-to-hard,3,14,2,Conservative ,0.5943139999999999
3626,Easy-to-hard,3,14,3,Open,1.0
3627,Easy-to-hard,3,14,3,Conservative ,0.7269279999999999
3628,Easy-to-hard,3,14,4,Open,1.0
3629,Easy-to-hard,3,14,4,Conservative ,0.23215599999999995
3630,Easy-to-hard,3,14,5,Open,1.0
3631,Easy-to-hard,3,14,5,Conservative ,0.7183879999999999
3632,Easy-to-hard,3,14,6,Open,1.0
3633,Easy-to-hard,3,14,6,Conservative ,0.6623619999999998
3634,Easy-to-hard,3,14,7,Open,1.0
3635,Easy-to-hard,3,14,7,Conservative ,0.597204
3636,Easy-to-hard,3,14,8,Open,1.0
3637,Easy-to-hard,3,14,8,Conservative ,0.72897
3638,Easy-to-hard,3,14,9,Open,1.0
3639,Easy-to-hard,3,14,9,Conservative ,0.5622559999999999
3640,Easy-to-hard,4,1,0,Open,1.0
3641,Easy-to-hard,4,1,0,Conservative ,0.98001
3642,Easy-to-hard,4,1,1,Open,1.0
3643,Easy-to-hard,4,1,1,Conservative ,0.98
3644,Easy-to-hard,4,1,2,Open,1.0
3645,Easy-to-hard,4,1,2,Conservative ,0.98
3646,Easy-to-hard,4,1,3,Open,1.0
3647,Easy-to-hard,4,1,3,Conservative ,0.980008
3648,Easy-to-hard,4,1,4,Open,1.0
3649,Easy-to-hard,4,1,4,Conservative ,0.98086
3650,Easy-to-hard,4,1,5,Open,1.0
3651,Easy-to-hard,4,1,5,Conservative ,0.998744
3652,Easy-to-hard,4,1,6,Open,1.0
3653,Easy-to-hard,4,1,6,Conservative ,0.99058
3654,Easy-to-hard,4,1,7,Open,1.0
3655,Easy-to-hard,4,1,7,Conservative ,0.98
3656,Easy-to-hard,4,1,8,Open,1.0
3657,Easy-to-hard,4,1,8,Conservative ,0.980004
3658,Easy-to-hard,4,1,9,Open,1.0
3659,Easy-to-hard,4,1,9,Conservative ,0.980088
3660,Easy-to-hard,4,2,0,Open,1.0
3661,Easy-to-hard,4,2,0,Conservative ,0.980076
3662,Easy-to-hard,4,2,1,Open,1.0
3663,Easy-to-hard,4,2,1,Conservative ,0.9799979999999999
3664,Easy-to-hard,4,2,2,Open,1.0
3665,Easy-to-hard,4,2,2,Conservative ,0.9823519999999999
3666,Easy-to-hard,4,2,3,Open,1.0
3667,Easy-to-hard,4,2,3,Conservative ,0.9801839999999999
3668,Easy-to-hard,4,2,4,Open,1.0
3669,Easy-to-hard,4,2,4,Conservative ,0.981042
3670,Easy-to-hard,4,2,5,Open,1.0
3671,Easy-to-hard,4,2,5,Conservative ,0.9949859999999999
3672,Easy-to-hard,4,2,6,Open,1.0
3673,Easy-to-hard,4,2,6,Conservative ,0.9805019999999999
3674,Easy-to-hard,4,2,7,Open,1.0
3675,Easy-to-hard,4,2,7,Conservative ,0.9825579999999999
3676,Easy-to-hard,4,2,8,Open,1.0
3677,Easy-to-hard,4,2,8,Conservative ,0.981036
3678,Easy-to-hard,4,2,9,Open,1.0
3679,Easy-to-hard,4,2,9,Conservative ,0.9802879999999999
3680,Easy-to-hard,4,3,0,Open,1.0
3681,Easy-to-hard,4,3,0,Conservative ,0.9800979999999998
3682,Easy-to-hard,4,3,1,Open,1.0
3683,Easy-to-hard,4,3,1,Conservative ,0.9800119999999999
3684,Easy-to-hard,4,3,2,Open,1.0
3685,Easy-to-hard,4,3,2,Conservative ,0.9802639999999998
3686,Easy-to-hard,4,3,3,Open,1.0
3687,Easy-to-hard,4,3,3,Conservative ,0.9805519999999999
3688,Easy-to-hard,4,3,4,Open,1.0
3689,Easy-to-hard,4,3,4,Conservative ,0.9802839999999997
3690,Easy-to-hard,4,3,5,Open,1.0
3691,Easy-to-hard,4,3,5,Conservative ,0.9799679999999998
3692,Easy-to-hard,4,3,6,Open,1.0
3693,Easy-to-hard,4,3,6,Conservative ,0.9810559999999998
3694,Easy-to-hard,4,3,7,Open,1.0
3695,Easy-to-hard,4,3,7,Conservative ,0.9801379999999997
3696,Easy-to-hard,4,3,8,Open,1.0
3697,Easy-to-hard,4,3,8,Conservative ,0.9809779999999998
3698,Easy-to-hard,4,3,9,Open,1.0
3699,Easy-to-hard,4,3,9,Conservative ,0.9817319999999998
3700,Easy-to-hard,4,4,0,Open,1.0
3701,Easy-to-hard,4,4,0,Conservative ,0.9801559999999993
3702,Easy-to-hard,4,4,1,Open,1.0
3703,Easy-to-hard,4,4,1,Conservative ,0.9803239999999991
3704,Easy-to-hard,4,4,2,Open,1.0
3705,Easy-to-hard,4,4,2,Conservative ,0.9799239999999991
3706,Easy-to-hard,4,4,3,Open,1.0
3707,Easy-to-hard,4,4,3,Conservative ,0.9799619999999991
3708,Easy-to-hard,4,4,4,Open,1.0
3709,Easy-to-hard,4,4,4,Conservative ,0.9797819999999992
3710,Easy-to-hard,4,4,5,Open,1.0
3711,Easy-to-hard,4,4,5,Conservative ,0.9797899999999992
3712,Easy-to-hard,4,4,6,Open,1.0
3713,Easy-to-hard,4,4,6,Conservative ,0.9797959999999992
3714,Easy-to-hard,4,4,7,Open,1.0
3715,Easy-to-hard,4,4,7,Conservative ,0.9797899999999992
3716,Easy-to-hard,4,4,8,Open,1.0
3717,Easy-to-hard,4,4,8,Conservative ,0.9818559999999992
3718,Easy-to-hard,4,4,9,Open,1.0
3719,Easy-to-hard,4,4,9,Conservative ,0.9801399999999991
3720,Easy-to-hard,4,5,0,Open,1.0
3721,Easy-to-hard,4,5,0,Conservative ,0.9828079999999996
3722,Easy-to-hard,4,5,1,Open,1.0
3723,Easy-to-hard,4,5,1,Conservative ,0.9791999999999996
3724,Easy-to-hard,4,5,2,Open,1.0
3725,Easy-to-hard,4,5,2,Conservative ,0.9986139999999996
3726,Easy-to-hard,4,5,3,Open,1.0
3727,Easy-to-hard,4,5,3,Conservative ,0.9796719999999997
3728,Easy-to-hard,4,5,4,Open,1.0
3729,Easy-to-hard,4,5,4,Conservative ,0.9982419999999996
3730,Easy-to-hard,4,5,5,Open,1.0
3731,Easy-to-hard,4,5,5,Conservative ,0.9798539999999996
3732,Easy-to-hard,4,5,6,Open,1.0
3733,Easy-to-hard,4,5,6,Conservative ,0.9957839999999996
3734,Easy-to-hard,4,5,7,Open,1.0
3735,Easy-to-hard,4,5,7,Conservative ,0.9810679999999996
3736,Easy-to-hard,4,5,8,Open,1.0
3737,Easy-to-hard,4,5,8,Conservative ,0.9795259999999996
3738,Easy-to-hard,4,5,9,Open,1.0
3739,Easy-to-hard,4,5,9,Conservative ,0.9791879999999996
3740,Easy-to-hard,4,6,0,Open,1.0
3741,Easy-to-hard,4,6,0,Conservative ,0.9767260000000004
3742,Easy-to-hard,4,6,1,Open,1.0
3743,Easy-to-hard,4,6,1,Conservative ,0.9806240000000005
3744,Easy-to-hard,4,6,2,Open,1.0
3745,Easy-to-hard,4,6,2,Conservative ,0.9834220000000004
3746,Easy-to-hard,4,6,3,Open,0.9097279999999995
3747,Easy-to-hard,4,6,3,Conservative ,0.843168
3748,Easy-to-hard,4,6,4,Open,1.0
3749,Easy-to-hard,4,6,4,Conservative ,0.9768220000000004
3750,Easy-to-hard,4,6,5,Open,1.0
3751,Easy-to-hard,4,6,5,Conservative ,0.9765420000000005
3752,Easy-to-hard,4,6,6,Open,1.0
3753,Easy-to-hard,4,6,6,Conservative ,0.9765420000000005
3754,Easy-to-hard,4,6,7,Open,1.0
3755,Easy-to-hard,4,6,7,Conservative ,0.9764300000000006
3756,Easy-to-hard,4,6,8,Open,1.0
3757,Easy-to-hard,4,6,8,Conservative ,0.9765940000000005
3758,Easy-to-hard,4,6,9,Open,1.0
3759,Easy-to-hard,4,6,9,Conservative ,0.9846700000000006
3760,Easy-to-hard,4,7,0,Open,1.0
3761,Easy-to-hard,4,7,0,Conservative ,0.9670999999999996
3762,Easy-to-hard,4,7,1,Open,1.0
3763,Easy-to-hard,4,7,1,Conservative ,0.96672
3764,Easy-to-hard,4,7,2,Open,0.80214
3765,Easy-to-hard,4,7,2,Conservative ,0.7681139999999995
3766,Easy-to-hard,4,7,3,Open,1.0
3767,Easy-to-hard,4,7,3,Conservative ,0.9715219999999996
3768,Easy-to-hard,4,7,4,Open,1.0
3769,Easy-to-hard,4,7,4,Conservative ,0.9696459999999996
3770,Easy-to-hard,4,7,5,Open,1.0
3771,Easy-to-hard,4,7,5,Conservative ,0.9662939999999997
3772,Easy-to-hard,4,7,6,Open,1.0
3773,Easy-to-hard,4,7,6,Conservative ,0.9633759999999998
3774,Easy-to-hard,4,7,7,Open,0.9985
3775,Easy-to-hard,4,7,7,Conservative ,0.966552
3776,Easy-to-hard,4,7,8,Open,1.0
3777,Easy-to-hard,4,7,8,Conservative ,0.9640699999999999
3778,Easy-to-hard,4,7,9,Open,1.0
3779,Easy-to-hard,4,7,9,Conservative ,0.9676659999999997
3780,Easy-to-hard,4,8,0,Open,1.0
3781,Easy-to-hard,4,8,0,Conservative ,0.9224019999999991
3782,Easy-to-hard,4,8,1,Open,1.0
3783,Easy-to-hard,4,8,1,Conservative ,0.925409999999999
3784,Easy-to-hard,4,8,2,Open,1.0
3785,Easy-to-hard,4,8,2,Conservative ,0.9348519999999992
3786,Easy-to-hard,4,8,3,Open,1.0
3787,Easy-to-hard,4,8,3,Conservative ,0.928687999999999
3788,Easy-to-hard,4,8,4,Open,1.0
3789,Easy-to-hard,4,8,4,Conservative ,0.9358939999999992
3790,Easy-to-hard,4,8,5,Open,1.0
3791,Easy-to-hard,4,8,5,Conservative ,0.9347019999999993
3792,Easy-to-hard,4,8,6,Open,1.0
3793,Easy-to-hard,4,8,6,Conservative ,0.9342479999999992
3794,Easy-to-hard,4,8,7,Open,1.0
3795,Easy-to-hard,4,8,7,Conservative ,0.9361079999999993
3796,Easy-to-hard,4,8,8,Open,1.0
3797,Easy-to-hard,4,8,8,Conservative ,0.9343919999999993
3798,Easy-to-hard,4,8,9,Open,1.0
3799,Easy-to-hard,4,8,9,Conservative ,0.9342499999999992
3800,Easy-to-hard,4,9,0,Open,1.0
3801,Easy-to-hard,4,9,0,Conservative ,0.8542660000000004
3802,Easy-to-hard,4,9,1,Open,1.0
3803,Easy-to-hard,4,9,1,Conservative ,0.8478980000000004
3804,Easy-to-hard,4,9,2,Open,1.0
3805,Easy-to-hard,4,9,2,Conservative ,0.8028919999999999
3806,Easy-to-hard,4,9,3,Open,1.0
3807,Easy-to-hard,4,9,3,Conservative ,0.8525200000000003
3808,Easy-to-hard,4,9,4,Open,1.0
3809,Easy-to-hard,4,9,4,Conservative ,0.81517
3810,Easy-to-hard,4,9,5,Open,1.0
3811,Easy-to-hard,4,9,5,Conservative ,0.8489860000000001
3812,Easy-to-hard,4,9,6,Open,1.0
3813,Easy-to-hard,4,9,6,Conservative ,0.8478300000000003
3814,Easy-to-hard,4,9,7,Open,1.0
3815,Easy-to-hard,4,9,7,Conservative ,0.8527540000000003
3816,Easy-to-hard,4,9,8,Open,1.0
3817,Easy-to-hard,4,9,8,Conservative ,0.8046579999999999
3818,Easy-to-hard,4,9,9,Open,1.0
3819,Easy-to-hard,4,9,9,Conservative ,0.8046380000000001
3820,Easy-to-hard,4,10,0,Open,1.0
3821,Easy-to-hard,4,10,0,Conservative ,0.6747999999999996
3822,Easy-to-hard,4,10,1,Open,1.0
3823,Easy-to-hard,4,10,1,Conservative ,0.5680159999999997
3824,Easy-to-hard,4,10,2,Open,1.0
3825,Easy-to-hard,4,10,2,Conservative ,0.6528399999999995
3826,Easy-to-hard,4,10,3,Open,1.0
3827,Easy-to-hard,4,10,3,Conservative ,0.6015159999999998
3828,Easy-to-hard,4,10,4,Open,1.0
3829,Easy-to-hard,4,10,4,Conservative ,0.5740319999999997
3830,Easy-to-hard,4,10,5,Open,1.0
3831,Easy-to-hard,4,10,5,Conservative ,0.6678899999999998
3832,Easy-to-hard,4,10,6,Open,1.0
3833,Easy-to-hard,4,10,6,Conservative ,0.6739259999999999
3834,Easy-to-hard,4,10,7,Open,1.0
3835,Easy-to-hard,4,10,7,Conservative ,0.5507319999999999
3836,Easy-to-hard,4,10,8,Open,1.0
3837,Easy-to-hard,4,10,8,Conservative ,0.6393139999999995
3838,Easy-to-hard,4,10,9,Open,1.0
3839,Easy-to-hard,4,10,9,Conservative ,0.5861959999999997
3840,Easy-to-hard,4,11,0,Open,1.0
3841,Easy-to-hard,4,11,0,Conservative ,0.23182400000000009
3842,Easy-to-hard,4,11,1,Open,1.0
3843,Easy-to-hard,4,11,1,Conservative ,0.4784520000000001
3844,Easy-to-hard,4,11,2,Open,1.0
3845,Easy-to-hard,4,11,2,Conservative ,0.2979720000000001
3846,Easy-to-hard,4,11,3,Open,1.0
3847,Easy-to-hard,4,11,3,Conservative ,0.46699600000000013
3848,Easy-to-hard,4,11,4,Open,1.0
3849,Easy-to-hard,4,11,4,Conservative ,0.23304000000000005
3850,Easy-to-hard,4,11,5,Open,1.0
3851,Easy-to-hard,4,11,5,Conservative ,0.4440460000000002
3852,Easy-to-hard,4,11,6,Open,1.0
3853,Easy-to-hard,4,11,6,Conservative ,0.48432800000000015
3854,Easy-to-hard,4,11,7,Open,1.0
3855,Easy-to-hard,4,11,7,Conservative ,0.4532880000000001
3856,Easy-to-hard,4,11,8,Open,1.0
3857,Easy-to-hard,4,11,8,Conservative ,0.2526800000000001
3858,Easy-to-hard,4,11,9,Open,1.0
3859,Easy-to-hard,4,11,9,Conservative ,0.285042
3860,Easy-to-hard,4,12,0,Open,1.0
3861,Easy-to-hard,4,12,0,Conservative ,0.5912440000000001
3862,Easy-to-hard,4,12,1,Open,1.0
3863,Easy-to-hard,4,12,1,Conservative ,0.6904560000000002
3864,Easy-to-hard,4,12,2,Open,1.0
3865,Easy-to-hard,4,12,2,Conservative ,0.11835999999999997
3866,Easy-to-hard,4,12,3,Open,1.0
3867,Easy-to-hard,4,12,3,Conservative ,0.11638399999999996
3868,Easy-to-hard,4,12,4,Open,1.0
3869,Easy-to-hard,4,12,4,Conservative ,0.6901360000000003
3870,Easy-to-hard,4,12,5,Open,1.0
3871,Easy-to-hard,4,12,5,Conservative ,0.7004180000000004
3872,Easy-to-hard,4,12,6,Open,1.0
3873,Easy-to-hard,4,12,6,Conservative ,0.6987800000000004
3874,Easy-to-hard,4,12,7,Open,1.0
3875,Easy-to-hard,4,12,7,Conservative ,0.21720400000000006
3876,Easy-to-hard,4,12,8,Open,1.0
3877,Easy-to-hard,4,12,8,Conservative ,0.16654
3878,Easy-to-hard,4,12,9,Open,0.9977999999999997
3879,Easy-to-hard,4,12,9,Conservative ,0.5781000000000003
3880,Easy-to-hard,4,13,0,Open,1.0
3881,Easy-to-hard,4,13,0,Conservative ,0.39509200000000017
3882,Easy-to-hard,4,13,1,Open,1.0
3883,Easy-to-hard,4,13,1,Conservative ,0.3266540000000001
3884,Easy-to-hard,4,13,2,Open,1.0
3885,Easy-to-hard,4,13,2,Conservative ,0.2860060000000001
3886,Easy-to-hard,4,13,3,Open,1.0
3887,Easy-to-hard,4,13,3,Conservative ,0.4877220000000002
3888,Easy-to-hard,4,13,4,Open,1.0
3889,Easy-to-hard,4,13,4,Conservative ,0.4428280000000002
3890,Easy-to-hard,4,13,5,Open,1.0
